Detector, Descriptor, Image No., LiDAR Points size,kpt Matches Size, LiDAR TTC, Camera TTC
SIFT,BRISK,77,13,36,nan,-488.159
SIFT,SIFT,21,389,55,6.8337,10.7287
SIFT,SIFT,22,422,79,6.80636,9.32336
SIFT,SIFT,25,446,58,7.14768,10.8428
SIFT,SIFT,26,433,63,9.97707,12.4715
SIFT,SIFT,27,491,88,7.06,10.6389
SIFT,SIFT,28,506,72,12.6681,10.0363
SIFT,SIFT,28,506,144,nan,10.0406
SIFT,SIFT,29,441,63,7.25063,11.2859
SIFT,SIFT,32,573,85,10.9404,13.5362
SIFT,SIFT,33,544,92,9.22618,10.7919
SIFT,SIFT,34,591,89,7.60959,11.135
SIFT,SIFT,35,582,81,6.59279,8.96064
SIFT,SIFT,36,455,81,10.6294,7.67996
SIFT,SIFT,37,476,84,7.22569,8.00979
SIFT,SIFT,38,575,76,4.99238,13.2931
SIFT,SIFT,39,603,82,5.47658,8.81159
SIFT,SIFT,40,634,92,5.20724,11.8636
SIFT,SIFT,41,579,49,5.16145,54.5759
SIFT,SIFT,42,574,55,5.9427,317.834
SIFT,SIFT,43,438,61,13.8227,-434.468
SIFT,SIFT,44,481,54,4.738,1442.01
SIFT,SIFT,45,564,62,5.60845,13.971
SIFT,SIFT,46,494,101,6.54998,9.16675
SIFT,SIFT,47,500,99,6.95384,8.99569
SIFT,SIFT,48,529,89,14.9666,11.0668
SIFT,SIFT,48,529,178,nan,11.0392
SIFT,SIFT,49,468,122,-149.754,12.6247
SIFT,SIFT,49,468,244,nan,12.6213
SIFT,SIFT,50,391,104,20.3229,14.7108
SIFT,SIFT,50,391,208,nan,14.6045
SIFT,SIFT,51,393,99,29.706,18.3408
SIFT,SIFT,51,393,198,2.3088,18.3388
SIFT,SIFT,52,396,109,24.656,30.3368
SIFT,SIFT,52,396,218,nan,30.3364
SIFT,SIFT,53,411,127,29.486,61.9777
SIFT,SIFT,53,411,254,2.32789,61.9777
SIFT,SIFT,54,420,114,110.483,-318.217
SIFT,SIFT,54,420,228,2.41475,-316.372
SIFT,SIFT,55,419,158,-18.5127,-97.9559
SIFT,SIFT,55,419,316,nan,-97.8688
SIFT,SIFT,56,440,172,18.4127,254.288
SIFT,SIFT,56,440,344,2.31361,255.982
SIFT,SIFT,57,448,127,-23.3578,1024.66
SIFT,SIFT,57,448,254,2.61059,991.018
SIFT,SIFT,58,417,151,-40.4466,-568.095
SIFT,SIFT,58,417,302,2.64821,-574.166
SIFT,SIFT,59,452,159,13.8031,-266.613
SIFT,SIFT,59,452,318,2.44033,-269.311
SIFT,SIFT,60,416,106,-15.3309,3843.96
SIFT,SIFT,60,416,212,2.85,3808.44
SIFT,SIFT,61,408,131,88.818,-486.533
SIFT,SIFT,61,408,262,3.28962,-471.307
SIFT,SIFT,62,440,132,18.404,1697.97
SIFT,SIFT,62,440,264,2.31257,1933.02
SIFT,SIFT,63,427,94,147.144,-7525.76
SIFT,SIFT,63,427,188,2.59647,-6107.93
SIFT,SIFT,64,418,105,-220.816,-763.091
SIFT,SIFT,64,418,210,2.45333,-741.315
SIFT,SIFT,65,444,91,-20.1724,1683.24
SIFT,SIFT,65,444,182,2.62604,1702.34
SIFT,SIFT,66,426,98,15.7498,-1201.07
SIFT,SIFT,66,426,196,2.60947,-1217.92
SIFT,SIFT,67,434,121,-63.1003,-585.049
SIFT,SIFT,67,434,242,2.36203,-577.321
SIFT,SIFT,68,434,128,-110.52,1343.69
SIFT,SIFT,68,434,256,2.85225,1349.01
SIFT,SIFT,69,428,100,-18.5207,1343.79
SIFT,SIFT,69,428,200,2.88637,1272.51
SIFT,SIFT,70,426,120,22.125,-768.009
SIFT,SIFT,70,426,240,2.63393,-771.189
SIFT,SIFT,71,442,119,29.3993,-2342.76
SIFT,SIFT,71,442,238,2.45,-2315.62
SIFT,SIFT,72,443,94,88.1064,1646.37
SIFT,SIFT,72,443,188,2.47472,1609.51
SIFT,SIFT,73,422,96,-220.366,-3502.95
SIFT,SIFT,73,422,192,2.2035,-3854.94
SIFT,SIFT,74,409,107,-88.238,-3257.2
SIFT,SIFT,74,409,214,2.61066,-2903.1
SIFT,SIFT,75,426,97,-147.177,1654.78
SIFT,SIFT,75,426,194,2.38649,1726.59
SIFT,SIFT,76,437,116,73.4828,-5284.26
SIFT,SIFT,76,437,232,2.27268,-6045.98
SIFT,SIFT,77,13,107,nan,-908.148
SIFT,SIFT,77,13,214,nan,-942.614
